Frequency (Hz),1A,2A,3A,4A,5A
163672.0359,3.93E-06,4.31E-06,3.40E-06,3.14E-06,3.52E-06
163701.7058,3.75E-06,4.45E-06,3.37E-06,2.47E-06,3.74E-06
163731.3757,3.27E-06,3.86E-06,3.24E-06,2.43E-06,3.52E-06
163761.0455,3.63E-06,4.14E-06,3.00E-06,2.67E-06,2.92E-06
163790.7154,3.74E-06,4.08E-06,2.76E-06,2.39E-06,3.19E-06
163820.3853,3.90E-06,3.86E-06,3.11E-06,2.16E-06,3.42E-06
163850.0551,3.60E-06,3.88E-06,3.11E-06,2.35E-06,3.12E-06
163879.725,3.52E-06,3.86E-06,3.25E-06,2.44E-06,2.43E-06
163909.3949,3.68E-06,3.40E-06,3.28E-06,2.63E-06,2.93E-06
163939.0647,3.84E-06,3.69E-06,2.97E-06,3.53E-06,2.84E-06
163968.7346,3.55E-06,3.57E-06,2.79E-06,3.55E-06,2.60E-06
163998.4045,3.28E-06,3.62E-06,2.93E-06,3.13E-06,2.70E-06
164028.0743,2.82E-06,3.76E-06,3.01E-06,3.67E-06,2.47E-06
164057.7442,3.07E-06,3.52E-06,3.08E-06,2.74E-06,2.63E-06
164087.4141,3.20E-06,3.73E-06,3.02E-06,2.58E-06,3.06E-06
164117.0839,3.10E-06,3.39E-06,2.53E-06,2.58E-06,3.08E-06
164146.7538,2.76E-06,3.31E-06,3.11E-06,2.13E-06,3.13E-06
164176.4237,2.98E-06,3.35E-06,3.11E-06,1.86E-06,2.93E-06
164206.0935,2.84E-06,3.06E-06,2.62E-06,2.59E-06,2.80E-06
164235.7634,3.20E-06,3.12E-06,3.14E-06,2.43E-06,2.66E-06
164265.4333,3.74E-06,3.07E-06,3.69E-06,2.88E-06,2.73E-06
164295.1031,3.54E-06,2.29E-06,3.71E-06,2.89E-06,2.64E-06
164324.773,3.16E-06,2.52E-06,3.43E-06,1.88E-06,3.18E-06
164354.4429,3.20E-06,2.97E-06,3.22E-06,2.23E-06,2.86E-06
164384.1127,3.58E-06,3.13E-06,3.73E-06,2.80E-06,2.25E-06
164413.7826,3.46E-06,3.20E-06,3.20E-06,3.36E-06,3.21E-06
164443.4525,3.01E-06,3.38E-06,3.15E-06,3.32E-06,3.36E-06
164473.1223,2.87E-06,3.36E-06,2.85E-06,2.37E-06,2.83E-06
164502.7922,3.07E-06,3.70E-06,3.18E-06,2.51E-06,3.25E-06
164532.4621,3.45E-06,3.54E-06,2.47E-06,2.72E-06,3.16E-06
164562.1319,3.85E-06,3.66E-06,3.15E-06,3.29E-06,3.16E-06
164591.8018,2.89E-06,3.58E-06,2.76E-06,2.85E-06,2.21E-06
164621.4717,3.46E-06,3.45E-06,3.23E-06,3.10E-06,2.35E-06
164651.1415,3.35E-06,3.58E-06,3.55E-06,2.79E-06,2.89E-06
164680.8114,3.40E-06,3.07E-06,3.18E-06,2.78E-06,3.15E-06
164710.4813,3.74E-06,2.55E-06,3.18E-06,2.93E-06,2.84E-06
164740.1512,3.17E-06,2.70E-06,2.78E-06,2.62E-06,2.46E-06
164769.821,2.93E-06,2.92E-06,3.04E-06,2.36E-06,2.41E-06
164799.4909,2.79E-06,2.80E-06,2.99E-06,2.55E-06,2.48E-06
164829.1608,2.83E-06,3.04E-06,2.63E-06,3.17E-06,2.63E-06
164858.8306,3.25E-06,2.75E-06,2.16E-06,3.43E-06,2.86E-06
164888.5005,3.66E-06,2.46E-06,2.44E-06,3.13E-06,2.29E-06
164918.1704,3.35E-06,2.97E-06,2.84E-06,3.44E-06,1.95E-06
164947.8402,2.81E-06,2.68E-06,2.83E-06,3.62E-06,1.98E-06
164977.5101,2.88E-06,2.96E-06,3.52E-06,3.04E-06,2.33E-06
165007.18,3.01E-06,3.17E-06,3.20E-06,3.05E-06,2.57E-06
165036.8498,3.24E-06,2.60E-06,2.52E-06,3.26E-06,2.66E-06
165066.5197,3.46E-06,3.01E-06,3.21E-06,2.65E-06,3.29E-06
165096.1896,4.28E-06,2.80E-06,2.69E-06,2.79E-06,2.96E-06
165125.8594,4.05E-06,3.37E-06,3.01E-06,2.59E-06,3.56E-06
165155.5293,4.09E-06,3.70E-06,3.18E-06,2.59E-06,3.59E-06
165185.1992,3.58E-06,3.91E-06,2.80E-06,2.68E-06,3.43E-06
165214.869,2.86E-06,3.69E-06,2.66E-06,2.79E-06,3.07E-06
165244.5389,1.99E-06,3.61E-06,2.77E-06,2.89E-06,3.50E-06
165274.2088,2.63E-06,3.28E-06,2.45E-06,2.95E-06,3.30E-06
165303.8786,3.41E-06,3.24E-06,2.91E-06,3.00E-06,2.89E-06
165333.5485,3.97E-06,3.58E-06,3.01E-06,3.26E-06,3.09E-06
165363.2184,3.72E-06,3.30E-06,2.93E-06,3.77E-06,3.45E-06
165392.8882,3.77E-06,3.01E-06,2.95E-06,3.99E-06,3.39E-06
165422.5581,4.08E-06,3.13E-06,2.59E-06,3.82E-06,2.89E-06
165452.228,3.45E-06,3.36E-06,2.01E-06,3.51E-06,3.32E-06
165481.8978,2.94E-06,2.74E-06,1.96E-06,2.89E-06,3.33E-06
165511.5677,3.20E-06,2.83E-06,2.49E-06,2.27E-06,2.91E-06
165541.2376,3.66E-06,3.40E-06,3.33E-06,2.23E-06,2.50E-06
165570.9074,3.62E-06,3.43E-06,3.75E-06,2.68E-06,2.59E-06
165600.5773,3.57E-06,3.82E-06,3.68E-06,2.62E-06,2.81E-06
165630.2472,3.57E-06,3.54E-06,3.25E-06,3.20E-06,2.75E-06
165659.917,2.77E-06,2.57E-06,3.17E-06,3.11E-06,2.64E-06
165689.5869,3.31E-06,2.41E-06,2.78E-06,2.61E-06,2.49E-06
165719.2568,3.45E-06,2.87E-06,2.78E-06,2.66E-06,2.03E-06
165748.9266,3.81E-06,2.95E-06,2.97E-06,3.32E-06,2.52E-06
165778.5965,4.02E-06,3.31E-06,3.66E-06,2.72E-06,2.18E-06
165808.2664,3.75E-06,4.05E-06,4.05E-06,2.16E-06,2.51E-06
165837.9363,2.96E-06,3.74E-06,4.01E-06,2.59E-06,2.82E-06
165867.6061,3.13E-06,3.15E-06,3.95E-06,2.60E-06,2.95E-06
165897.276,3.46E-06,2.33E-06,3.89E-06,2.28E-06,2.39E-06
165926.9459,3.03E-06,2.52E-06,3.65E-06,2.61E-06,2.75E-06
165956.6157,2.95E-06,2.88E-06,2.97E-06,2.98E-06,2.67E-06
165986.2856,3.07E-06,3.30E-06,2.74E-06,2.85E-06,2.38E-06
166015.9555,2.78E-06,2.80E-06,3.21E-06,3.60E-06,2.69E-06
166045.6253,3.52E-06,3.02E-06,3.37E-06,3.39E-06,2.92E-06
166075.2952,4.48E-06,2.77E-06,3.15E-06,3.22E-06,2.83E-06
166104.9651,4.30E-06,2.52E-06,3.05E-06,3.03E-06,2.86E-06
166134.6349,3.13E-06,3.32E-06,2.83E-06,3.11E-06,2.52E-06
166164.3048,2.84E-06,2.93E-06,3.14E-06,3.43E-06,3.06E-06
166193.9747,3.09E-06,3.22E-06,3.06E-06,3.61E-06,3.23E-06
166223.6445,3.19E-06,3.51E-06,2.60E-06,3.58E-06,3.08E-06
166253.3144,2.88E-06,3.43E-06,2.88E-06,3.51E-06,3.21E-06
166282.9843,3.02E-06,3.62E-06,3.06E-06,3.51E-06,3.74E-06
166312.6541,3.14E-06,3.76E-06,2.89E-06,3.36E-06,3.45E-06
166342.324,3.29E-06,3.57E-06,2.65E-06,3.09E-06,2.84E-06
166371.9939,3.59E-06,3.20E-06,3.37E-06,2.70E-06,2.73E-06
166401.6637,3.52E-06,3.31E-06,4.25E-06,2.41E-06,2.81E-06
166431.3336,4.04E-06,2.83E-06,3.85E-06,2.78E-06,2.69E-06
166461.0035,3.34E-06,3.05E-06,2.74E-06,3.28E-06,2.88E-06
166490.6733,2.85E-06,3.80E-06,2.71E-06,2.95E-06,2.35E-06
166520.3432,1.86E-06,3.73E-06,3.07E-06,3.26E-06,3.26E-06
166550.0131,2.55E-06,3.62E-06,2.95E-06,3.20E-06,3.66E-06
166579.6829,3.67E-06,3.27E-06,3.22E-06,3.32E-06,3.91E-06
166609.3528,3.97E-06,2.94E-06,3.14E-06,3.30E-06,3.74E-06
166639.0227,3.84E-06,2.70E-06,2.74E-06,3.30E-06,2.72E-06
166668.6925,3.45E-06,2.66E-06,2.31E-06,3.57E-06,2.06E-06
166698.3624,3.80E-06,2.64E-06,2.25E-06,3.58E-06,2.23E-06
166728.0323,3.64E-06,3.03E-06,2.52E-06,3.31E-06,2.37E-06
166757.7021,3.35E-06,3.30E-06,2.74E-06,3.29E-06,2.55E-06
166787.372,2.75E-06,2.76E-06,2.31E-06,3.40E-06,2.66E-06
166817.0419,2.60E-06,2.55E-06,2.89E-06,3.47E-06,3.24E-06
166846.7118,2.58E-06,2.38E-06,2.67E-06,3.36E-06,3.06E-06
166876.3816,2.96E-06,2.66E-06,2.69E-06,3.29E-06,2.18E-06
166906.0515,3.34E-06,2.84E-06,2.84E-06,3.03E-06,1.94E-06
166935.7214,3.13E-06,3.03E-06,3.34E-06,2.85E-06,1.93E-06
166965.3912,3.30E-06,3.07E-06,3.05E-06,3.55E-06,2.17E-06
166995.0611,3.52E-06,3.32E-06,2.40E-06,3.09E-06,2.44E-06
167024.731,3.38E-06,3.54E-06,2.85E-06,3.04E-06,2.18E-06
167054.4008,2.75E-06,3.68E-06,3.56E-06,2.98E-06,2.91E-06
167084.0707,2.98E-06,3.27E-06,3.73E-06,3.39E-06,2.62E-06
167113.7406,3.87E-06,3.14E-06,3.85E-06,2.83E-06,2.64E-06
167143.4104,3.90E-06,2.73E-06,3.64E-06,2.97E-06,2.46E-06
167173.0803,4.15E-06,2.57E-06,3.67E-06,3.00E-06,2.99E-06
167202.7502,3.86E-06,3.29E-06,3.04E-06,2.98E-06,2.93E-06
167232.42,3.22E-06,3.56E-06,2.36E-06,2.28E-06,2.61E-06
167262.0899,2.41E-06,3.33E-06,2.61E-06,2.95E-06,1.98E-06
167291.7598,2.31E-06,3.01E-06,2.95E-06,2.91E-06,2.11E-06
167321.4296,3.06E-06,2.66E-06,2.57E-06,2.86E-06,2.23E-06
167351.0995,3.26E-06,3.06E-06,2.50E-06,2.50E-06,2.47E-06
167380.7694,2.82E-06,2.87E-06,2.74E-06,2.46E-06,2.52E-06
167410.4392,3.34E-06,2.50E-06,3.05E-06,2.55E-06,2.47E-06
167440.1091,3.29E-06,2.88E-06,3.04E-06,2.49E-06,2.39E-06
167469.779,3.22E-06,3.06E-06,2.75E-06,2.38E-06,2.25E-06
167499.4488,2.78E-06,3.64E-06,3.29E-06,2.53E-06,2.36E-06
167529.1187,3.23E-06,3.35E-06,3.01E-06,2.74E-06,2.94E-06
167558.7886,3.19E-06,2.94E-06,2.86E-06,3.00E-06,3.27E-06
167588.4584,3.15E-06,3.07E-06,2.61E-06,2.50E-06,3.61E-06
167618.1283,3.62E-06,3.00E-06,2.60E-06,2.68E-06,2.96E-06
167647.7982,3.82E-06,3.55E-06,2.86E-06,2.41E-06,3.22E-06
167677.468,4.22E-06,3.11E-06,2.22E-06,2.26E-06,3.04E-06
167707.1379,4.41E-06,2.32E-06,2.34E-06,2.12E-06,2.71E-06
167736.8078,3.03E-06,2.16E-06,3.10E-06,2.45E-06,2.84E-06
167766.4776,3.02E-06,2.92E-06,2.59E-06,2.76E-06,2.78E-06
167796.1475,2.89E-06,3.64E-06,3.04E-06,2.56E-06,2.69E-06
167825.8174,2.98E-06,3.59E-06,3.15E-06,2.75E-06,2.93E-06
167855.4873,3.21E-06,2.73E-06,3.26E-06,2.62E-06,2.64E-06
167885.1571,3.15E-06,2.94E-06,3.56E-06,2.67E-06,3.08E-06
167914.827,3.55E-06,3.11E-06,3.44E-06,2.85E-06,3.38E-06
167944.4969,3.33E-06,2.36E-06,2.64E-06,2.77E-06,3.07E-06
167974.1667,3.39E-06,2.66E-06,1.94E-06,2.69E-06,2.90E-06
168003.8366,3.74E-06,3.48E-06,2.41E-06,2.83E-06,2.55E-06
168033.5065,3.21E-06,3.46E-06,2.63E-06,2.76E-06,2.53E-06
168063.1763,3.14E-06,3.52E-06,2.96E-06,2.49E-06,2.78E-06
168092.8462,3.04E-06,3.94E-06,3.00E-06,2.14E-06,2.86E-06
168122.5161,3.16E-06,3.82E-06,2.30E-06,2.10E-06,2.76E-06
168152.1859,2.54E-06,2.94E-06,2.72E-06,2.91E-06,2.29E-06
168181.8558,2.18E-06,3.35E-06,3.49E-06,2.78E-06,2.20E-06
168211.5257,2.29E-06,3.73E-06,3.15E-06,2.08E-06,2.50E-06
168241.1955,3.41E-06,3.24E-06,3.04E-06,2.45E-06,3.00E-06
168270.8654,3.84E-06,2.68E-06,2.45E-06,2.31E-06,2.91E-06
168300.5353,3.51E-06,2.61E-06,2.54E-06,2.42E-06,2.74E-06
168330.2051,3.12E-06,2.50E-06,2.13E-06,3.36E-06,2.75E-06
168359.875,3.01E-06,2.44E-06,2.68E-06,3.19E-06,2.90E-06
168389.5449,3.16E-06,3.13E-06,3.39E-06,2.99E-06,3.05E-06
168419.2147,2.85E-06,2.89E-06,3.48E-06,3.62E-06,2.88E-06
168448.8846,3.02E-06,3.46E-06,3.17E-06,3.14E-06,3.08E-06
168478.5545,2.77E-06,3.54E-06,3.00E-06,3.49E-06,2.63E-06
168508.2243,2.92E-06,3.20E-06,3.15E-06,3.56E-06,2.95E-06
168537.8942,3.17E-06,3.15E-06,2.86E-06,3.20E-06,2.41E-06
168567.5641,3.09E-06,2.90E-06,2.66E-06,3.47E-06,2.68E-06
168597.2339,2.71E-06,3.59E-06,2.48E-06,2.99E-06,2.93E-06
168626.9038,2.91E-06,3.59E-06,3.15E-06,2.96E-06,2.66E-06
168656.5737,3.66E-06,3.28E-06,2.92E-06,2.80E-06,2.15E-06
168686.2435,3.89E-06,3.29E-06,3.09E-06,3.30E-06,2.44E-06
168715.9134,2.88E-06,3.40E-06,3.22E-06,3.39E-06,2.89E-06
168745.5833,2.68E-06,3.52E-06,2.95E-06,3.06E-06,3.03E-06
168775.2531,3.59E-06,3.12E-06,3.22E-06,3.07E-06,3.15E-06
168804.923,4.41E-06,3.12E-06,3.50E-06,2.58E-06,3.16E-06
168834.5929,4.29E-06,2.64E-06,3.34E-06,2.41E-06,3.25E-06
168864.2628,4.01E-06,2.94E-06,3.26E-06,2.76E-06,2.76E-06
168893.9326,4.05E-06,3.13E-06,3.25E-06,3.25E-06,2.86E-06
168923.6025,3.93E-06,3.04E-06,3.49E-06,3.14E-06,2.87E-06
168953.2724,3.39E-06,3.10E-06,3.53E-06,2.78E-06,2.95E-06
168982.9422,3.08E-06,3.22E-06,2.88E-06,2.92E-06,2.61E-06
169012.6121,2.68E-06,2.89E-06,3.27E-06,3.14E-06,2.23E-06
169042.282,2.64E-06,2.53E-06,3.06E-06,3.33E-06,2.68E-06
169071.9518,3.00E-06,2.94E-06,2.57E-06,3.07E-06,2.88E-06
169101.6217,3.02E-06,2.77E-06,2.07E-06,3.14E-06,2.20E-06
169131.2916,2.73E-06,3.11E-06,2.54E-06,3.23E-06,2.79E-06
169160.9614,2.25E-06,3.29E-06,2.49E-06,2.62E-06,2.83E-06
169190.6313,2.38E-06,2.85E-06,2.75E-06,2.87E-06,2.48E-06
169220.3012,3.05E-06,3.15E-06,3.03E-06,2.96E-06,1.98E-06
169249.971,2.98E-06,3.39E-06,3.05E-06,2.30E-06,2.43E-06
169279.6409,2.75E-06,2.85E-06,2.60E-06,2.28E-06,1.82E-06
169309.3108,2.76E-06,2.61E-06,3.05E-06,2.41E-06,2.39E-06
169338.9806,3.51E-06,2.34E-06,3.24E-06,2.22E-06,3.39E-06
169368.6505,2.84E-06,2.70E-06,3.40E-06,2.44E-06,3.52E-06
169398.3204,3.39E-06,3.06E-06,3.06E-06,3.05E-06,3.75E-06
169427.9902,3.38E-06,2.71E-06,3.01E-06,3.07E-06,3.22E-06
169457.6601,2.89E-06,2.63E-06,2.79E-06,3.48E-06,2.32E-06
169487.33,2.76E-06,3.05E-06,2.85E-06,3.12E-06,2.16E-06
169516.9998,3.48E-06,3.01E-06,2.46E-06,3.08E-06,2.61E-06
169546.6697,3.62E-06,2.78E-06,3.51E-06,3.10E-06,2.90E-06
169576.3396,2.97E-06,3.66E-06,3.18E-06,3.00E-06,3.02E-06
169606.0094,3.31E-06,3.74E-06,2.64E-06,3.09E-06,3.01E-06
169635.6793,3.68E-06,3.58E-06,2.99E-06,3.04E-06,2.87E-06
169665.3492,3.43E-06,3.86E-06,2.70E-06,3.11E-06,2.91E-06
169695.019,3.65E-06,3.81E-06,2.35E-06,3.04E-06,2.43E-06
169724.6889,3.44E-06,3.11E-06,2.56E-06,2.84E-06,2.70E-06
169754.3588,3.57E-06,3.19E-06,3.22E-06,2.43E-06,2.84E-06
169784.0286,3.28E-06,2.85E-06,2.82E-06,2.22E-06,2.66E-06
169813.6985,2.58E-06,3.33E-06,2.72E-06,2.59E-06,2.52E-06
169843.3684,3.04E-06,3.62E-06,2.99E-06,2.68E-06,2.79E-06
169873.0382,2.89E-06,3.43E-06,2.63E-06,3.12E-06,2.47E-06
169902.7081,3.02E-06,3.06E-06,2.81E-06,3.14E-06,2.24E-06
169932.378,2.83E-06,2.86E-06,2.64E-06,2.53E-06,2.09E-06
169962.0479,3.39E-06,2.69E-06,2.83E-06,2.50E-06,2.60E-06
169991.7177,3.11E-06,3.30E-06,2.87E-06,2.84E-06,2.83E-06
170021.3876,2.70E-06,2.97E-06,2.86E-06,3.41E-06,2.57E-06
170051.0575,3.26E-06,3.11E-06,2.84E-06,3.13E-06,2.98E-06
170080.7273,3.67E-06,3.27E-06,3.02E-06,3.02E-06,3.20E-06
170110.3972,3.73E-06,2.98E-06,3.29E-06,3.27E-06,3.79E-06
170140.0671,3.53E-06,2.98E-06,2.98E-06,3.36E-06,3.37E-06
170169.7369,3.38E-06,3.13E-06,2.38E-06,3.22E-06,3.16E-06
170199.4068,3.75E-06,2.50E-06,2.94E-06,3.28E-06,2.85E-06
170229.0767,3.42E-06,2.82E-06,3.13E-06,2.99E-06,3.08E-06
170258.7465,3.55E-06,2.59E-06,3.23E-06,2.95E-06,2.93E-06
170288.4164,3.76E-06,3.45E-06,2.81E-06,3.16E-06,3.34E-06
170318.0863,2.89E-06,3.44E-06,2.56E-06,2.79E-06,3.59E-06
170347.7561,2.73E-06,2.86E-06,2.89E-06,2.38E-06,3.71E-06
170377.426,3.14E-06,2.85E-06,3.22E-06,2.72E-06,3.36E-06
170407.0959,3.82E-06,2.89E-06,3.06E-06,2.98E-06,3.08E-06
170436.7657,4.10E-06,3.23E-06,3.47E-06,2.29E-06,3.74E-06
170466.4356,3.88E-06,3.81E-06,3.49E-06,2.55E-06,3.77E-06
170496.1055,3.80E-06,3.96E-06,3.08E-06,2.80E-06,3.46E-06
170525.7753,3.17E-06,3.35E-06,3.01E-06,2.81E-06,3.04E-06
170555.4452,2.44E-06,3.17E-06,3.27E-06,2.76E-06,3.04E-06
170585.1151,3.43E-06,3.15E-06,3.40E-06,2.42E-06,2.78E-06
170614.7849,3.34E-06,3.24E-06,3.67E-06,2.04E-06,2.79E-06
170644.4548,3.17E-06,2.82E-06,3.10E-06,2.66E-06,2.64E-06
170674.1247,2.60E-06,2.92E-06,3.24E-06,2.57E-06,3.05E-06
170703.7945,3.49E-06,3.12E-06,3.27E-06,2.94E-06,3.59E-06
170733.4644,3.05E-06,3.50E-06,3.16E-06,3.08E-06,3.03E-06
170763.1343,2.45E-06,2.58E-06,3.50E-06,3.03E-06,2.79E-06
170792.8041,2.23E-06,3.04E-06,2.99E-06,2.90E-06,2.36E-06
170822.474,3.13E-06,3.22E-06,2.82E-06,2.77E-06,2.53E-06
170852.1439,3.05E-06,3.32E-06,3.10E-06,2.57E-06,2.56E-06
170881.8137,3.01E-06,3.44E-06,3.20E-06,2.61E-06,2.29E-06
170911.4836,3.12E-06,3.33E-06,3.51E-06,2.99E-06,2.33E-06
170941.1535,3.32E-06,3.15E-06,3.24E-06,3.02E-06,2.76E-06
170970.8234,4.03E-06,3.55E-06,3.21E-06,2.55E-06,3.13E-06
171000.4932,4.24E-06,4.17E-06,3.35E-06,2.72E-06,3.59E-06
171030.1631,3.70E-06,3.53E-06,3.26E-06,3.12E-06,3.05E-06
171059.833,2.86E-06,3.46E-06,3.15E-06,2.66E-06,3.09E-06
171089.5028,2.52E-06,3.21E-06,3.23E-06,2.49E-06,2.73E-06
171119.1727,2.29E-06,3.04E-06,3.66E-06,2.74E-06,2.35E-06
171148.8426,2.72E-06,3.32E-06,3.47E-06,2.91E-06,2.36E-06
171178.5124,3.73E-06,3.21E-06,2.70E-06,3.06E-06,2.47E-06
171208.1823,3.44E-06,3.58E-06,2.09E-06,2.73E-06,2.16E-06
171237.8522,2.85E-06,2.95E-06,2.40E-06,2.29E-06,2.63E-06
171267.522,2.99E-06,3.17E-06,2.90E-06,2.07E-06,2.08E-06
171297.1919,2.63E-06,3.56E-06,2.76E-06,2.06E-06,3.03E-06
171326.8618,2.83E-06,3.09E-06,2.70E-06,2.17E-06,3.13E-06
171356.5316,3.08E-06,3.16E-06,3.14E-06,3.02E-06,2.63E-06
171386.2015,3.56E-06,2.68E-06,3.20E-06,3.86E-06,2.56E-06
171415.8714,3.42E-06,3.02E-06,3.36E-06,3.24E-06,2.78E-06
171445.5412,3.78E-06,2.61E-06,2.98E-06,2.47E-06,2.65E-06
171475.2111,3.54E-06,2.48E-06,2.94E-06,3.25E-06,2.41E-06
171504.881,3.24E-06,3.27E-06,2.85E-06,3.04E-06,2.49E-06
171534.5508,2.54E-06,3.11E-06,3.00E-06,3.51E-06,2.50E-06
171564.2207,2.57E-06,2.54E-06,2.86E-06,3.61E-06,2.76E-06
171593.8906,3.36E-06,2.09E-06,3.21E-06,3.11E-06,2.81E-06
171623.5604,3.45E-06,2.33E-06,3.21E-06,2.54E-06,3.05E-06
171653.2303,2.80E-06,2.44E-06,3.39E-06,2.61E-06,2.97E-06
171682.9002,2.51E-06,2.50E-06,3.51E-06,2.23E-06,2.47E-06
171712.57,2.78E-06,2.80E-06,3.11E-06,2.64E-06,2.68E-06
171742.2399,3.29E-06,3.07E-06,2.22E-06,2.56E-06,2.96E-06
171771.9098,3.53E-06,3.43E-06,2.37E-06,2.46E-06,2.94E-06
171801.5796,3.44E-06,2.88E-06,1.96E-06,2.74E-06,3.05E-06
171831.2495,3.65E-06,2.57E-06,2.20E-06,2.76E-06,3.37E-06
171860.9194,3.77E-06,2.26E-06,2.20E-06,2.76E-06,3.09E-06
171890.5892,3.64E-06,2.24E-06,3.09E-06,2.56E-06,3.37E-06
171920.2591,3.44E-06,2.99E-06,3.65E-06,2.74E-06,2.84E-06
171949.929,3.45E-06,3.17E-06,3.70E-06,3.00E-06,2.42E-06
171979.5989,3.63E-06,3.27E-06,3.35E-06,3.80E-06,2.48E-06
172009.2687,3.98E-06,3.52E-06,2.80E-06,3.47E-06,2.89E-06
172038.9386,3.90E-06,2.74E-06,2.99E-06,3.66E-06,3.06E-06
172068.6085,3.48E-06,2.11E-06,2.57E-06,3.05E-06,2.95E-06
172098.2783,2.72E-06,1.85E-06,3.11E-06,3.06E-06,3.04E-06
172127.9482,3.09E-06,2.59E-06,2.94E-06,2.47E-06,3.37E-06
172157.6181,3.31E-06,2.93E-06,3.04E-06,2.68E-06,3.56E-06
172187.2879,2.78E-06,2.79E-06,2.66E-06,2.41E-06,3.03E-06
172216.9578,2.87E-06,3.21E-06,2.88E-06,2.49E-06,2.45E-06
172246.6277,2.74E-06,3.75E-06,3.17E-06,2.76E-06,1.78E-06
172276.2975,4.08E-06,4.04E-06,2.68E-06,2.82E-06,2.55E-06
172305.9674,3.79E-06,3.77E-06,2.84E-06,2.63E-06,2.88E-06
172335.6373,4.27E-06,2.98E-06,3.59E-06,3.11E-06,3.00E-06
172365.3071,3.32E-06,2.82E-06,3.67E-06,2.92E-06,2.74E-06
172394.977,2.29E-06,2.90E-06,3.67E-06,3.63E-06,2.03E-06
172424.6469,2.40E-06,3.28E-06,3.96E-06,3.81E-06,1.82E-06
172454.3167,2.96E-06,3.02E-06,3.62E-06,3.33E-06,1.87E-06
172483.9866,3.23E-06,2.59E-06,2.89E-06,2.52E-06,2.69E-06
172513.6565,2.89E-06,2.96E-06,2.45E-06,3.09E-06,2.28E-06
172543.3263,2.93E-06,2.91E-06,2.87E-06,2.89E-06,2.84E-06
172572.9962,2.86E-06,2.62E-06,3.06E-06,3.35E-06,3.27E-06
172602.6661,3.68E-06,2.89E-06,3.11E-06,2.74E-06,2.85E-06
172632.3359,3.42E-06,3.08E-06,3.00E-06,3.74E-06,3.36E-06
172662.0058,3.10E-06,3.06E-06,3.09E-06,3.62E-06,2.94E-06
172691.6757,3.17E-06,3.09E-06,2.71E-06,3.50E-06,2.47E-06
172721.3455,3.19E-06,2.88E-06,3.17E-06,3.49E-06,2.22E-06
172751.0154,2.91E-06,3.01E-06,3.23E-06,3.64E-06,2.67E-06
172780.6853,2.71E-06,3.36E-06,2.83E-06,3.39E-06,3.26E-06
172810.3551,3.49E-06,3.06E-06,3.05E-06,3.50E-06,3.24E-06
172840.025,2.93E-06,3.19E-06,2.90E-06,3.70E-06,2.44E-06
172869.6949,4.02E-06,3.36E-06,2.76E-06,2.81E-06,2.47E-06
172899.3647,4.75E-06,3.29E-06,2.67E-06,2.93E-06,2.74E-06
172929.0346,3.43E-06,2.51E-06,3.14E-06,2.80E-06,2.48E-06
172958.7045,3.05E-06,2.36E-06,2.73E-06,3.33E-06,2.03E-06
172988.3743,2.94E-06,2.44E-06,2.30E-06,2.95E-06,3.08E-06
173018.0442,3.46E-06,2.74E-06,2.50E-06,2.86E-06,3.14E-06
173047.7141,3.31E-06,3.28E-06,2.63E-06,3.09E-06,2.80E-06
173077.384,3.60E-06,2.87E-06,2.98E-06,2.89E-06,2.64E-06
173107.0538,3.36E-06,2.74E-06,2.92E-06,2.82E-06,2.33E-06
173136.7237,3.53E-06,2.61E-06,2.93E-06,2.37E-06,2.86E-06
173166.3936,3.23E-06,2.98E-06,2.92E-06,3.34E-06,3.11E-06
173196.0634,3.18E-06,2.87E-06,2.64E-06,3.56E-06,2.94E-06
173225.7333,2.57E-06,2.93E-06,2.59E-06,2.84E-06,3.54E-06
173255.4032,2.79E-06,2.91E-06,2.57E-06,3.01E-06,3.12E-06
173285.073,2.37E-06,2.52E-06,3.23E-06,3.83E-06,2.87E-06
173314.7429,3.06E-06,2.48E-06,2.86E-06,3.77E-06,2.73E-06
173344.4128,3.13E-06,2.62E-06,3.00E-06,3.51E-06,2.45E-06
173374.0826,2.96E-06,3.18E-06,2.34E-06,3.31E-06,1.92E-06
173403.7525,3.03E-06,3.50E-06,3.00E-06,3.07E-06,2.55E-06
173433.4224,3.19E-06,3.42E-06,3.58E-06,3.21E-06,2.99E-06
173463.0922,3.50E-06,2.77E-06,3.03E-06,3.04E-06,2.88E-06
173492.7621,3.66E-06,2.89E-06,2.78E-06,2.75E-06,2.64E-06
173522.432,3.47E-06,2.27E-06,2.23E-06,2.93E-06,2.55E-06
173552.1018,2.98E-06,2.66E-06,2.31E-06,3.34E-06,2.66E-06
173581.7717,2.54E-06,2.51E-06,2.16E-06,3.38E-06,2.52E-06
173611.4416,2.53E-06,3.27E-06,2.41E-06,3.29E-06,2.40E-06
173641.1114,2.78E-06,3.51E-06,2.69E-06,3.16E-06,3.01E-06
173670.7813,3.06E-06,3.59E-06,3.37E-06,3.56E-06,3.17E-06
173700.4512,3.06E-06,3.27E-06,3.54E-06,3.19E-06,2.61E-06
173730.121,2.98E-06,2.84E-06,3.49E-06,3.09E-06,2.97E-06
173759.7909,3.43E-06,2.43E-06,3.42E-06,3.10E-06,2.83E-06
